CD_SETOR,NM_MUN,CD_DIST,NM_DIST,lat,lon
355030884000090,São Paulo,355030884,Vila Curuçá,-23.514399948433798,-46.427153280785575
355030884000091,São Paulo,355030884,Vila Curuçá,-23.51192539340691,-46.429020150047904
355030884000095,São Paulo,355030884,Vila Curuçá,-23.503137179335877,-46.42708611077537
355030884000096,São Paulo,355030884,Vila Curuçá,-23.504541937690767,-46.426280527445165
355030884000097,São Paulo,355030884,Vila Curuçá,-23.502021592004546,-46.42687265380377
355030884000098,São Paulo,355030884,Vila Curuçá,-23.501538313982955,-46.42473869562322
355030884000099,São Paulo,355030884,Vila Curuçá,-23.499524530313348,-46.4240716001096
355030884000100,São Paulo,355030884,Vila Curuçá,-23.497366810422328,-46.424593075308344
355030884000101,São Paulo,355030884,Vila Curuçá,-23.49742935566643,-46.42221555125247
355030884000102,São Paulo,355030884,Vila Curuçá,-23.49774321292068,-46.42013197924382
355030884000104,São Paulo,355030884,Vila Curuçá,-23.494982118817127,-46.4180296994813
355030884000105,São Paulo,355030884,Vila Curuçá,-23.495611893072027,-46.41481121318565
355030884000106,São Paulo,355030884,Vila Curuçá,-23.497774859161645,-46.41472585957783
355030884000107,São Paulo,355030884,Vila Curuçá,-23.496004442247965,-46.41253303690704
355030884000108,São Paulo,355030884,Vila Curuçá,-23.497980925296545,-46.412564494587045
355030884000109,São Paulo,355030884,Vila Curuçá,-23.499409837631795,-46.41232221368571
355030884000110,São Paulo,355030884,Vila Curuçá,-23.501591717398092,-46.41236634012772
355030884000111,São Paulo,355030884,Vila Curuçá,-23.502023914804106,-46.411535449233405
355030884000112,São Paulo,355030884,Vila Curuçá,-23.50301683785692,-46.41009850773163
355030884000113,São Paulo,355030884,Vila Curuçá,-23.50308575110442,-46.40772841813024
355030884000114,São Paulo,355030884,Vila Curuçá,-23.504582700446882,-46.40573698031865
355030884000115,São Paulo,355030884,Vila Curuçá,-23.50562033607058,-46.406396303503556
355030884000116,São Paulo,355030884,Vila Curuçá,-23.507839776386366,-46.407420101884505
355030884000118,São Paulo,355030884,Vila Curuçá,-23.508219111985678,-46.40488058472503
355030884000119,São Paulo,355030884,Vila Curuçá,-23.509527688830413,-46.405861127104075
355030884000120,São Paulo,355030884,Vila Curuçá,-23.511505308776844,-46.403905801006374
355030884000121,São Paulo,355030884,Vila Curuçá,-23.513421971038202,-46.402921133662566
355030884000122,São Paulo,355030884,Vila Curuçá,-23.51722757682354,-46.402602269999115
355030884000123,São Paulo,355030884,Vila Curuçá,-23.517783821639792,-46.40508961656531
355030884000124,São Paulo,355030884,Vila Curuçá,-23.518982561627123,-46.40643358393366
355030884000125,São Paulo,355030884,Vila Curuçá,-23.519537699359013,-46.404747729045646
355030884000126,São Paulo,355030884,Vila Curuçá,-23.52210268238442,-46.40591456262896
355030884000127,São Paulo,355030884,Vila Curuçá,-23.521145728268305,-46.40669603247811
355030884000128,São Paulo,355030884,Vila Curuçá,-23.521682001697688,-46.40789578532542
355030884000129,São Paulo,355030884,Vila Curuçá,-23.524747766697168,-46.40854738254422
355030884000130,São Paulo,355030884,Vila Curuçá,-23.52218945766878,-46.41256410345255
355030884000131,São Paulo,355030884,Vila Curuçá,-23.52220500080318,-46.414105100615906
355030884000132,São Paulo,355030884,Vila Curuçá,-23.52019766898095,-46.42156743802486
355030884000133,São Paulo,355030884,Vila Curuçá,-23.51943802035682,-46.42328369338252
355030884000134,São Paulo,355030884,Vila Curuçá,-23.518568117729757,-46.42476266882386
355030884000136,São Paulo,355030884,Vila Curuçá,-23.518890440610683,-46.42835692129004
355030884000137,São Paulo,355030884,Vila Curuçá,-23.512324364457594,-46.43040963528858
355030884000139,São Paulo,355030884,Vila Curuçá,-23.514148884393993,-46.42877948089278
355030884000140,São Paulo,355030884,Vila Curuçá,-23.50813908479733,-46.42985899084421
355030884000141,São Paulo,355030884,Vila Curuçá,-23.509509929616883,-46.43147075703613
355030884000142,São Paulo,355030884,Vila Curuçá,-23.50606536170557,-46.4298546984563
355030884000143,São Paulo,355030884,Vila Curuçá,-23.499590386702337,-46.42779350804537
355030884000144,São Paulo,355030884,Vila Curuçá,-23.498743207586582,-46.426387413602214
355030884000145,São Paulo,355030884,Vila Curuçá,-23.495567380012826,-46.42641584316255
355030884000146,São Paulo,355030884,Vila Curuçá,-23.4933848203236,-46.423019211775156
355030884000147,São Paulo,355030884,Vila Curuçá,-23.49428669790657,-46.41573305585562
355030884000148,São Paulo,355030884,Vila Curuçá,-23.493634514154746,-46.41393057648668
355030884000149,São Paulo,355030884,Vila Curuçá,-23.495478974997564,-46.41013583419991
355030884000150,São Paulo,355030884,Vila Curuçá,-23.498365731613745,-46.410445991455056
355030884000151,São Paulo,355030884,Vila Curuçá,-23.498969831295216,-46.40883171477139
355030884000152,São Paulo,355030884,Vila Curuçá,-23.50052512590366,-46.4100546801856
355030884000153,São Paulo,355030884,Vila Curuçá,-23.510128049103866,-46.40375315455867
355030884000154,São Paulo,355030884,Vila Curuçá,-23.51804306380138,-46.40111628295661
355030884000155,São Paulo,355030884,Vila Curuçá,-23.519305554324163,-46.40141394329992
355030884000156,São Paulo,355030884,Vila Curuçá,-23.520163354103417,-46.40254341061377
355030884000159,São Paulo,355030884,Vila Curuçá,-23.522007800276356,-46.39915653662287
355030884000161,São Paulo,355030884,Vila Curuçá,-23.52241177977031,-46.404635391094764
355030884000162,São Paulo,355030884,Vila Curuçá,-23.526825767393355,-46.407783783555644
355030884000163,São Paulo,355030884,Vila Curuçá,-23.525703568920402,-46.409277368028654
355030884000164,São Paulo,355030884,Vila Curuçá,-23.52538611532774,-46.4107869183739
355030884000165,São Paulo,355030884,Vila Curuçá,-23.523946729556894,-46.41303227166139
355030884000166,São Paulo,355030884,Vila Curuçá,-23.52297767304594,-46.415338561426715
355030884000167,São Paulo,355030884,Vila Curuçá,-23.522120885899696,-46.41700536947273
355030884000169,São Paulo,355030884,Vila Curuçá,-23.491943874935888,-46.4325533920122
355030884000170,São Paulo,355030884,Vila Curuçá,-23.493426572510504,-46.4280183537339
355030884000171,São Paulo,355030884,Vila Curuçá,-23.49335189036412,-46.42656471181979
355030884000172,São Paulo,355030884,Vila Curuçá,-23.495043632255715,-46.40737973575289
355030884000173,São Paulo,355030884,Vila Curuçá,-23.497033515378625,-46.40828538309833
355030884000174,São Paulo,355030884,Vila Curuçá,-23.500604551644297,-46.40814307078981
355030884000176,São Paulo,355030884,Vila Curuçá,-23.52641272436106,-46.39953902924681
355030884000178,São Paulo,355030884,Vila Curuçá,-23.519734704593297,-46.40627578959854
355030884000179,São Paulo,355030884,Vila Curuçá,-23.517637307143644,-46.40638161503465
355030884000180,São Paulo,355030884,Vila Curuçá,-23.524731280183705,-46.39804016868945
355030884000181,São Paulo,355030884,Vila Curuçá,-23.511157263010933,-46.42485086117944
355030884000182,São Paulo,355030884,Vila Curuçá,-23.508599581196407,-46.4213079844087
355030884000183,São Paulo,355030884,Vila Curuçá,-23.50689943384357,-46.4201381846594
355030884000185,São Paulo,355030884,Vila Curuçá,-23.49334845278773,-46.42974825518648
355030884000186,São Paulo,355030884,Vila Curuçá,-23.513119031518166,-46.41439321332284
355030884000187,São Paulo,355030884,Vila Curuçá,-23.51338486888184,-46.41756129574552
355030884000188,São Paulo,355030884,Vila Curuçá,-23.512297130459544,-46.4172673858711
355030884000189,São Paulo,355030884,Vila Curuçá,-23.508852951015395,-46.41910210518998
355030884000190,São Paulo,355030884,Vila Curuçá,-23.50561391390322,-46.4183683177294
355030884000191,São Paulo,355030884,Vila Curuçá,-23.50813949355966,-46.41081022009167
355030884000192,São Paulo,355030884,Vila Curuçá,-23.512231551734477,-46.40823706268502
355030884000193,São Paulo,355030884,Vila Curuçá,-23.50077758452355,-46.421151941008645
355030884000194,São Paulo,355030884,Vila Curuçá,-23.508834024487594,-46.42741919412287
355030884000195,São Paulo,355030884,Vila Curuçá,-23.50576758820561,-46.42686729285701
355030884000197,São Paulo,355030884,Vila Curuçá,-23.505679312308732,-46.407798541710605
355030884000198,São Paulo,355030884,Vila Curuçá,-23.518072412158418,-46.40357494324245
355030884000199,São Paulo,355030884,Vila Curuçá,-23.511361596379327,-46.406372217775036
355030884000200,São Paulo,355030884,Vila Curuçá,-23.523928867589568,-46.40748071835982
355030884000202,São Paulo,355030884,Vila Curuçá,-23.50958897959615,-46.42984058290451
355030884000203,São Paulo,355030884,Vila Curuçá,-23.515913610861173,-46.40426556791223
355030884000204,São Paulo,355030884,Vila Curuçá,-23.50673984376381,-46.41688280311191
355030884000205,São Paulo,355030884,Vila Curuçá,-23.50511969386753,-46.41675531713372
355030884000208,São Paulo,355030884,Vila Curuçá,-23.512114583379308,-46.401645572096626
355030884000209,São Paulo,355030884,Vila Curuçá,-23.512716248961677,-46.40185687279431
355030884000210,São Paulo,355030884,Vila Curuçá,-23.516345069602878,-46.40381789691048
355030884000211,São Paulo,355030884,Vila Curuçá,-23.522415910284305,-46.407051779098126
355030884000212,São Paulo,355030884,Vila Curuçá,-23.517603746934576,-46.42840775172281
355030884000213,São Paulo,355030884,Vila Curuçá,-23.515345841287186,-46.42994178782674
355030884000214,São Paulo,355030884,Vila Curuçá,-23.515772186046938,-46.40213206701715
355030884000215,São Paulo,355030884,Vila Curuçá,-23.50535159816995,-46.41606257641987
355030884000216,São Paulo,355030884,Vila Curuçá,-23.521734878450136,-46.40092866414478
355030884000217,São Paulo,355030884,Vila Curuçá,-23.52118933410269,-46.401187680930164
355030884000218,São Paulo,355030884,Vila Curuçá,-23.509925670454784,-46.41846016773958
355030884000220,São Paulo,355030884,Vila Curuçá,-23.510858328014702,-46.41826324880963
355030884000221,São Paulo,355030884,Vila Curuçá,-23.512397909400946,-46.41862087192955
355030884000222,São Paulo,355030884,Vila Curuçá,-23.51339199952233,-46.41908272541451
355030884000223,São Paulo,355030884,Vila Curuçá,-23.516613512026417,-46.42785155744241
355030884000224,São Paulo,355030884,Vila Curuçá,-23.516143264491024,-46.42873067584785
355030884000225,São Paulo,355030884,Vila Curuçá,-23.516766467755257,-46.427494571532634
355030884000226,São Paulo,355030884,Vila Curuçá,-23.51204922346528,-46.42408834604264
355030884000227,São Paulo,355030884,Vila Curuçá,-23.512846160165914,-46.42468931338197
355030884000228,São Paulo,355030884,Vila Curuçá,-23.51272820957336,-46.423840909091105
355030884000229,São Paulo,355030884,Vila Curuçá,-23.514024942582783,-46.42411384327913
355030884000230,São Paulo,355030884,Vila Curuçá,-23.513846356045235,-46.410096285953635
355030884000231,São Paulo,355030884,Vila Curuçá,-23.514779912196115,-46.4092646841263
355030884000232,São Paulo,355030884,Vila Curuçá,-23.52674437118662,-46.4048812939926
355030884000233,São Paulo,355030884,Vila Curuçá,-23.52817657669239,-46.4040130566442
355030884000234,São Paulo,355030884,Vila Curuçá,-23.520199664462965,-46.39937805353724
355030884000236,São Paulo,355030884,Vila Curuçá,-23.52564317155702,-46.39773346694393
355030884000237,São Paulo,355030884,Vila Curuçá,-23.513514177994765,-46.4214903633658
355030884000238,São Paulo,355030884,Vila Curuçá,-23.5158728803156,-46.421333320544385
355030884000239,São Paulo,355030884,Vila Curuçá,-23.505441539629462,-46.424657968905315
355030884000240,São Paulo,355030884,Vila Curuçá,-23.505862732372865,-46.423388574319475
355030884000241,São Paulo,355030884,Vila Curuçá,-23.50723663647439,-46.42343712707977
355030884000242,São Paulo,355030884,Vila Curuçá,-23.504721284544836,-46.422699949830275
355030884000243,São Paulo,355030884,Vila Curuçá,-23.50647529211554,-46.422125475617534
355030884000244,São Paulo,355030884,Vila Curuçá,-23.503624880337107,-46.42477298388043
355030884000245,São Paulo,355030884,Vila Curuçá,-23.50275391350519,-46.42406728239786
355030884000246,São Paulo,355030884,Vila Curuçá,-23.50244042902983,-46.423563834015816
355030884000247,São Paulo,355030884,Vila Curuçá,-23.503191214268952,-46.422884400876235
355030884000248,São Paulo,355030884,Vila Curuçá,-23.50199336002143,-46.41835806805033
355030884000249,São Paulo,355030884,Vila Curuçá,-23.505708626839706,-46.41771301100516
355030884000250,São Paulo,355030884,Vila Curuçá,-23.50656935822972,-46.417832453275864
355030884000251,São Paulo,355030884,Vila Curuçá,-23.5072069726633,-46.41781895034769
355030884000252,São Paulo,355030884,Vila Curuçá,-23.507673549855543,-46.41782138711148
355030884000253,São Paulo,355030884,Vila Curuçá,-23.52693361654491,-46.40367374973615
355030884000254,São Paulo,355030884,Vila Curuçá,-23.525486703226477,-46.40232954836461
355030884000255,São Paulo,355030884,Vila Curuçá,-23.525724116594073,-46.40052778943183
355030884000256,São Paulo,355030884,Vila Curuçá,-23.495334105167032,-46.42136695445423
355030884000257,São Paulo,355030884,Vila Curuçá,-23.496094669509635,-46.42049206446283
355030884000258,São Paulo,355030884,Vila Curuçá,-23.508032995181498,-46.424776858293924
355030884000259,São Paulo,355030884,Vila Curuçá,-23.507297279421465,-46.427494686387405
355030884000260,São Paulo,355030884,Vila Curuçá,-23.5103753902033,-46.42740961070128
355030884000261,São Paulo,355030884,Vila Curuçá,-23.5104084600576,-46.428101822249076
355030884000262,São Paulo,355030884,Vila Curuçá,-23.52579696389302,-46.40665019285303
355030884000263,São Paulo,355030884,Vila Curuçá,-23.526847336705227,-46.40628229922222
355030884000264,São Paulo,355030884,Vila Curuçá,-23.52734021945779,-46.40304517078479
355030884000265,São Paulo,355030884,Vila Curuçá,-23.526533160478476,-46.40183172643938
355030884000266,São Paulo,355030884,Vila Curuçá,-23.51943281422491,-46.41532134791038
355030884000267,São Paulo,355030884,Vila Curuçá,-23.521626774186355,-46.41589382331491
355030884000268,São Paulo,355030884,Vila Curuçá,-23.52208326537589,-46.40335378278726
355030884000269,São Paulo,355030884,Vila Curuçá,-23.522526875551545,-46.401003652998924
355030884000271,São Paulo,355030884,Vila Curuçá,-23.524886791342908,-46.40045785687662
355030884000272,São Paulo,355030884,Vila Curuçá,-23.517701935530173,-46.427656625369615
355030884000273,São Paulo,355030884,Vila Curuçá,-23.51739965455404,-46.42509876749786
355030884000274,São Paulo,355030884,Vila Curuçá,-23.52167261914338,-46.430286599468666
355030884000278,São Paulo,355030884,Vila Curuçá,-23.503532274078623,-46.416770691484444
355030884000279,São Paulo,355030884,Vila Curuçá,-23.50661528086375,-46.40581374030224
355030884000280,São Paulo,355030884,Vila Curuçá,-23.506944078945335,-46.40483100183712
355030884000282,São Paulo,355030884,Vila Curuçá,-23.526240688662373,-46.40396679140416
355030884000284,São Paulo,355030884,Vila Curuçá,-23.497932908432,-46.41640529949603
355030884000285,São Paulo,355030884,Vila Curuçá,-23.52473448705482,-46.40498714926333
355030884000287,São Paulo,355030884,Vila Curuçá,-23.503848189552304,-46.42600848908456
355030884000288,São Paulo,355030884,Vila Curuçá,-23.503427812629948,-46.427101021449474
355030884000289,São Paulo,355030884,Vila Curuçá,-23.527928498527174,-46.40559440753299
355030884000290,São Paulo,355030884,Vila Curuçá,-23.51118365657652,-46.408893270166885
355030884000291,São Paulo,355030884,Vila Curuçá,-23.511332125795317,-46.40972226800695
355030884000292,São Paulo,355030884,Vila Curuçá,-23.51184680537209,-46.40928821768468
355030884000293,São Paulo,355030884,Vila Curuçá,-23.510388870419437,-46.40856969901738
355030884000294,São Paulo,355030884,Vila Curuçá,-23.52379695873965,-46.401574123791626
355030884000295,São Paulo,355030884,Vila Curuçá,-23.51514606862947,-46.41829710561129
355030884000296,São Paulo,355030884,Vila Curuçá,-23.500468333819235,-46.41763631052237
355030884000297,São Paulo,355030884,Vila Curuçá,-23.515200931230993,-46.41883195193852
355030884000298,São Paulo,355030884,Vila Curuçá,-23.511061263100718,-46.4176838680731
355030884000299,São Paulo,355030884,Vila Curuçá,-23.509126128592946,-46.4183411442308
355030884000300,São Paulo,355030884,Vila Curuçá,-23.50856327992931,-46.406343312773636
355030884000301,São Paulo,355030884,Vila Curuçá,-23.50866076996505,-46.406817089542415
355030885000002,São Paulo,355030885,Vila Formosa,-23.568282706446976,-46.54158235164179
355030885000004,São Paulo,355030885,Vila Formosa,-23.570409940984323,-46.54476118954467
355030885000005,São Paulo,355030885,Vila Formosa,-23.56946474150357,-46.547514574058766
355030885000007,São Paulo,355030885,Vila Formosa,-23.56420800625432,-46.544819444054816
355030885000009,São Paulo,355030885,Vila Formosa,-23.56548163938292,-46.543308253647254
355030885000010,São Paulo,355030885,Vila Formosa,-23.564469138889837,-46.5411925933588
355030885000011,São Paulo,355030885,Vila Formosa,-23.566531141948712,-46.54065461618495
355030885000012,São Paulo,355030885,Vila Formosa,-23.56654025185569,-46.538138769516344
355030885000013,São Paulo,355030885,Vila Formosa,-23.56857383318249,-46.53894333922614
355030885000014,São Paulo,355030885,Vila Formosa,-23.571494777004283,-46.53579811067055
355030885000015,São Paulo,355030885,Vila Formosa,-23.572388338968338,-46.53915369443807
355030885000016,São Paulo,355030885,Vila Formosa,-23.572041619271445,-46.54199539848577
355030885000017,São Paulo,355030885,Vila Formosa,-23.572244083552402,-46.54528989781878
355030885000018,São Paulo,355030885,Vila Formosa,-23.57134029503483,-46.54805276215754
355030885000020,São Paulo,355030885,Vila Formosa,-23.56596249637821,-46.54868405152576
355030885000021,São Paulo,355030885,Vila Formosa,-23.562160056578538,-46.54483315237088
355030885000022,São Paulo,355030885,Vila Formosa,-23.561981407452798,-46.54226741890412
355030885000023,São Paulo,355030885,Vila Formosa,-23.56238803903468,-46.5397275840417
355030885000025,São Paulo,355030885,Vila Formosa,-23.564353325826513,-46.53788470768134
355030885000026,São Paulo,355030885,Vila Formosa,-23.565094287615292,-46.53642982416257
355030885000027,São Paulo,355030885,Vila Formosa,-23.56757350608536,-46.53717269109733
355030885000028,São Paulo,355030885,Vila Formosa,-23.57011841421465,-46.5365281934345
355030885000029,São Paulo,355030885,Vila Formosa,-23.56928135246954,-46.535876316244085
355030885000030,São Paulo,355030885,Vila Formosa,-23.57209307979847,-46.53693246931828
355030885000031,São Paulo,355030885,Vila Formosa,-23.57379060440068,-46.53680243687765
355030885000032,São Paulo,355030885,Vila Formosa,-23.57351785053733,-46.54104872862481
355030885000033,São Paulo,355030885,Vila Formosa,-23.573785749483758,-46.546509181475656
355030885000034,São Paulo,355030885,Vila Formosa,-23.568135535964085,-46.551073641043125
355030885000035,São Paulo,355030885,Vila Formosa,-23.56422104000716,-46.54917715245636
355030885000036,São Paulo,355030885,Vila Formosa,-23.562098584444772,-46.547679084774046
355030885000039,São Paulo,355030885,Vila Formosa,-23.5651800897615,-46.534197915205425
355030885000040,São Paulo,355030885,Vila Formosa,-23.566443957964974,-46.535239133460884
355030885000042,São Paulo,355030885,Vila Formosa,-23.574353092130924,-46.53470983230456
355030885000043,São Paulo,355030885,Vila Formosa,-23.57521678230573,-46.53635460084466
355030885000044,São Paulo,355030885,Vila Formosa,-23.576092524005247,-46.53825842677726
355030885000045,São Paulo,355030885,Vila Formosa,-23.574892625263484,-46.539520831764484
355030885000047,São Paulo,355030885,Vila Formosa,-23.575649879652023,-46.54491313510838
355030885000048,São Paulo,355030885,Vila Formosa,-23.575641500957897,-46.54804065279972
355030885000049,São Paulo,355030885,Vila Formosa,-23.571787424191093,-46.550934208940674
355030885000050,São Paulo,355030885,Vila Formosa,-23.571595906874105,-46.55057584938111
355030885000051,São Paulo,355030885,Vila Formosa,-23.56776144200091,-46.554429379630854
355030885000053,São Paulo,355030885,Vila Formosa,-23.56467500252487,-46.551182249353786
355030885000054,São Paulo,355030885,Vila Formosa,-23.56479278062288,-46.532547380808396
355030885000057,São Paulo,355030885,Vila Formosa,-23.575503332854463,-46.53361494812842
355030885000058,São Paulo,355030885,Vila Formosa,-23.5772464500627,-46.53618183628279
355030885000059,São Paulo,355030885,Vila Formosa,-23.578469858991994,-46.53727758442635
355030885000060,São Paulo,355030885,Vila Formosa,-23.57710065117534,-46.53916986819363
355030885000061,São Paulo,355030885,Vila Formosa,-23.576459357409753,-46.54131556934702
355030885000062,São Paulo,355030885,Vila Formosa,-23.577754252831525,-46.542198097684846
355030885000063,São Paulo,355030885,Vila Formosa,-23.576202774290064,-46.54702342371301
355030885000064,São Paulo,355030885,Vila Formosa,-23.57561994193652,-46.54956419297625
355030885000065,São Paulo,355030885,Vila Formosa,-23.5754218900432,-46.55160684736144
355030885000068,São Paulo,355030885,Vila Formosa,-23.572415999098176,-46.553991521831286
355030885000069,São Paulo,355030885,Vila Formosa,-23.571418994933964,-46.55489428280839
355030885000070,São Paulo,355030885,Vila Formosa,-23.565239727894404,-46.55380281401373
355030885000071,São Paulo,355030885,Vila Formosa,-23.56340372339459,-46.55380382815914
355030885000072,São Paulo,355030885,Vila Formosa,-23.560990517712593,-46.55295690496015
355030885000075,São Paulo,355030885,Vila Formosa,-23.558701814156475,-46.54522896598608
355030885000076,São Paulo,355030885,Vila Formosa,-23.57526890381736,-46.53149295000137
355030885000077,São Paulo,355030885,Vila Formosa,-23.575466953425007,-46.52939621440412
355030885000078,São Paulo,355030885,Vila Formosa,-23.575170734643407,-46.53016922901014
355030885000080,São Paulo,355030885,Vila Formosa,-23.578140959023525,-46.53272502863574
355030885000081,São Paulo,355030885,Vila Formosa,-23.578143891934115,-46.53171669686764
355030885000082,São Paulo,355030885,Vila Formosa,-23.57892664408526,-46.53400662997087
355030885000083,São Paulo,355030885,Vila Formosa,-23.57768769657242,-46.53489602941405
355030885000084,São Paulo,355030885,Vila Formosa,-23.580085113340967,-46.53610924393291
355030885000085,São Paulo,355030885,Vila Formosa,-23.57959385977185,-46.53924624415139
355030885000086,São Paulo,355030885,Vila Formosa,-23.57772943291338,-46.544579494075464
355030885000087,São Paulo,355030885,Vila Formosa,-23.574677706526902,-46.55524188820161
355030885000089,São Paulo,355030885,Vila Formosa,-23.562774030434788,-46.555650830165234
355030885000091,São Paulo,355030885,Vila Formosa,-23.55982654112329,-46.55118831860656
355030885000092,São Paulo,355030885,Vila Formosa,-23.557066005594123,-46.55121437501536
355030885000093,São Paulo,355030885,Vila Formosa,-23.55632818275417,-46.546767756125526
355030885000094,São Paulo,355030885,Vila Formosa,-23.577111127216494,-46.52828003969169
355030885000096,São Paulo,355030885,Vila Formosa,-23.580308396074273,-46.532603343470754
355030885000097,São Paulo,355030885,Vila Formosa,-23.581456141341473,-46.5353321975258
355030885000100,São Paulo,355030885,Vila Formosa,-23.556024602552213,-46.55852737494249
355030885000101,São Paulo,355030885,Vila Formosa,-23.55579906343018,-46.55016230557391
355030885000102,São Paulo,355030885,Vila Formosa,-23.576909402546498,-46.52694637420942
355030885000103,São Paulo,355030885,Vila Formosa,-23.579280539419628,-46.52945367611137
355030885000104,São Paulo,355030885,Vila Formosa,-23.58057034594899,-46.5294311871187
355030885000106,São Paulo,355030885,Vila Formosa,-23.582533882288818,-46.53196190853858
355030885000107,São Paulo,355030885,Vila Formosa,-23.582901007516682,-46.533839163794106
355030885000110,São Paulo,355030885,Vila Formosa,-23.57966733104986,-46.527880272428
355030885000111,São Paulo,355030885,Vila Formosa,-23.582181835172868,-46.529071065123425
355030885000112,São Paulo,355030885,Vila Formosa,-23.583438679703022,-46.52902890612061
355030885000113,São Paulo,355030885,Vila Formosa,-23.55734431538588,-46.565753834257016
355030885000115,São Paulo,355030885,Vila Formosa,-23.57882114478244,-46.52587732084118
355030885000116,São Paulo,355030885,Vila Formosa,-23.580472295657888,-46.52692583117376
355030885000117,São Paulo,355030885,Vila Formosa,-23.581854144197337,-46.527391318852274
355030885000123,São Paulo,355030885,Vila Formosa,-23.557945541202102,-46.552655610493794
355030885000124,São Paulo,355030885,Vila Formosa,-23.5618816303834,-46.550674936374044
355030885000125,São Paulo,355030885,Vila Formosa,-23.562903194825086,-46.552223752571095
355030885000126,São Paulo,355030885,Vila Formosa,-23.56296776417919,-46.55838764065391
355030885000127,São Paulo,355030885,Vila Formosa,-23.558001491604468,-46.56167313732678
355030885000128,São Paulo,355030885,Vila Formosa,-23.566316795241473,-46.53827136150267
355030885000129,São Paulo,355030885,Vila Formosa,-23.579275588532784,-46.53817538217884
355030885000130,São Paulo,355030885,Vila Formosa,-23.573837342462674,-46.53300663677614
355030885000131,São Paulo,355030885,Vila Formosa,-23.574694356648713,-46.53114996918087
355030885000132,São Paulo,355030885,Vila Formosa,-23.57427916017833,-46.532139441265294
355030885000133,São Paulo,355030885,Vila Formosa,-23.574059322028003,-46.53259616698376
355030885000134,São Paulo,355030885,Vila Formosa,-23.577919433872115,-46.530569250673956
355030885000135,São Paulo,355030885,Vila Formosa,-23.570548973185318,-46.5413242336282
355030885000136,São Paulo,355030885,Vila Formosa,-23.56952331008093,-46.542011522971386
355030885000137,São Paulo,355030885,Vila Formosa,-23.56999030626055,-46.54212849877579
355030885000138,São Paulo,355030885,Vila Formosa,-23.570427244162964,-46.5421771554352
355030885000139,São Paulo,355030885,Vila Formosa,-23.569796830904636,-46.54274907284852
355030885000140,São Paulo,355030885,Vila Formosa,-23.56561055301268,-46.54245921813981
355030885000141,São Paulo,355030885,Vila Formosa,-23.566308124698597,-46.54338031254424
355030885000142,São Paulo,355030885,Vila Formosa,-23.568088849592833,-46.54887738548466
355030885000143,São Paulo,355030885,Vila Formosa,-23.568473594831765,-46.5498622581676
355030885000144,São Paulo,355030885,Vila Formosa,-23.562503861877264,-46.5372641836491
355030885000145,São Paulo,355030885,Vila Formosa,-23.56370155315253,-46.5393352002666
355030885000146,São Paulo,355030885,Vila Formosa,-23.56035693460347,-46.5476374451008
355030885000147,São Paulo,355030885,Vila Formosa,-23.56115670956225,-46.54606240210305
355030885000148,São Paulo,355030885,Vila Formosa,-23.568825225616514,-46.53508312674235
355030885000149,São Paulo,355030885,Vila Formosa,-23.56947580586173,-46.533995457184865
355030885000150,São Paulo,355030885,Vila Formosa,-23.574130707639874,-46.54297017688631
355030885000151,São Paulo,355030885,Vila Formosa,-23.575248347335638,-46.54303892691176
355030885000152,São Paulo,355030885,Vila Formosa,-23.566816357018418,-46.55411666808894
355030885000153,São Paulo,355030885,Vila Formosa,-23.567953623925852,-46.55248429997565
355030885000154,São Paulo,355030885,Vila Formosa,-23.572354230444358,-46.552848706411396
355030885000155,São Paulo,355030885,Vila Formosa,-23.572923715026985,-46.550891900474106
355030885000156,São Paulo,355030885,Vila Formosa,-23.574109006545253,-46.55220019169153
355030885000157,São Paulo,355030885,Vila Formosa,-23.574238310715124,-46.552389890426184
355030885000158,São Paulo,355030885,Vila Formosa,-23.557870259292624,-46.54837898210286
355030885000159,São Paulo,355030885,Vila Formosa,-23.558865978267292,-46.54850316139192
355030885000160,São Paulo,355030885,Vila Formosa,-23.576118387443668,-46.53137086736903
355030885000161,São Paulo,355030885,Vila Formosa,-23.576850342065747,-46.531583810891114
355030885000162,São Paulo,355030885,Vila Formosa,-23.56499042656761,-46.55666661403881
355030885000163,São Paulo,355030885,Vila Formosa,-23.564455002124728,-46.55588443081692
355030885000164,São Paulo,355030885,Vila Formosa,-23.56575679438507,-46.55607341566235
355030885000165,São Paulo,355030885,Vila Formosa,-23.559359425818535,-46.55530935461294
355030885000166,São Paulo,355030885,Vila Formosa,-23.561028000619995,-46.55452191550114
355030885000167,São Paulo,355030885,Vila Formosa,-23.561680404699683,-46.55572076502351
355030885000168,São Paulo,355030885,Vila Formosa,-23.578194028857883,-46.529732174631505
355030885000169,São Paulo,355030885,Vila Formosa,-23.579609741026303,-46.53140317465004
355030885000170,São Paulo,355030885,Vila Formosa,-23.56226325766842,-46.563097360115634
355030885000171,São Paulo,355030885,Vila Formosa,-23.562728392495536,-46.56126183246198
355030885000172,São Paulo,355030885,Vila Formosa,-23.58155160437233,-46.53159129653691
355030885000173,São Paulo,355030885,Vila Formosa,-23.58186982100437,-46.530621718953405
355030885000174,São Paulo,355030885,Vila Formosa,-23.555973394353792,-46.56188694540479
355030885000175,São Paulo,355030885,Vila Formosa,-23.55525274550272,-46.564464050486585
