tract_prefix,Centro,62,58,68,52,47,61,69,51,55,66,49,75,31,lat,lon
3502309001,Residencial Pedro Maia,117,117,102,124,88,127,115,177,112,82,62,66,32,-22.790594452242892,-48.12749173316733
3502309001,Residencial Antônia Santaella,204,200,179,187,230,262,235,241,188,123,80,90,29,-22.790594452242892,-48.12749173316733
3502309001,Vila Major Cícero de Carvalho,74,72,97,87,122,98,85,113,101,118,110,156,79,-22.790594452242892,-48.12749173316733
3502309001,Parque Residencial Irmãos Furquim,28,31,47,52,54,40,40,42,61,69,47,56,13,-22.790594452242892,-48.12749173316733
3502309001,Parque Residencial Santo Antônio,88,76,75,106,94,103,99,69,60,64,82,92,44,-22.790594452242892,-48.12749173316733
3502309001,Residencial São Francisco,14,9,6,10,11,12,27,16,21,11,7,6,4,-22.790594452242892,-48.12749173316733
3502309001,Residencial Franciscano,37,39,49,52,48,43,38,37,25,24,14,10,0,-22.790594452242892,-48.12749173316733
3502309001,Jardim Tropical,66,87,117,101,113,93,77,107,93,116,71,82,35,-22.790594452242892,-48.12749173316733
3502309001,Residencial União,177,218,208,161,165,180,152,132,140,112,87,97,37,-22.790594452242892,-48.12749173316733
3502309001,Jardim Três Marias,30,28,38,34,27,35,31,25,35,30,33,44,8,-22.790594452242892,-48.12749173316733
3502309001,Jardim Ciranda,41,61,57,55,60,85,85,81,66,69,69,156,91,-22.790594452242892,-48.12749173316733
3502309001,Jardim do Sonho,25,26,19,19,31,39,36,41,35,42,44,79,38,-22.790594452242892,-48.12749173316733
3502309001,Jardim São João,8,19,11,19,11,26,18,15,25,14,20,35,11,-22.790594452242892,-48.12749173316733
3502309001,Jardim São Sebastião,11,11,17,18,17,28,18,18,33,24,28,24,13,-22.790594452242892,-48.12749173316733
3502309001,Vila Novo Lar,20,28,29,20,26,21,23,40,30,31,16,51,15,-22.790594452242892,-48.12749173316733
3502309001,Vila Paula,27,26,21,22,33,18,26,30,31,23,20,42,30,-22.790594452242892,-48.12749173316733
3502309001,Jardim Nossa Senhora Aparecida,18,17,12,11,20,18,33,21,25,32,39,61,28,-22.790594452242892,-48.12749173316733
3502309001,Jardim Paraíso,42,56,53,66,61,67,78,80,94,94,83,153,103,-22.790594452242892,-48.12749173316733
3502309001,Jardim Talarico,34,28,31,40,41,54,50,49,49,52,29,42,20,-22.790594452242892,-48.12749173316733
3502309001,Jardim Esplanada,12,12,23,19,21,24,17,29,29,24,26,46,34,-22.790594452242892,-48.12749173316733
3502309001,Jardim Casa Grande,50,43,42,45,58,70,66,65,64,63,88,120,54,-22.790594452242892,-48.12749173316733
3502309001,Vila Cruzeiro,16,20,19,17,30,24,26,11,20,30,11,21,17,-22.790594452242892,-48.12749173316733
3502309001,Jardim Marajá,48,50,46,52,43,52,56,59,63,43,49,66,23,-22.790594452242892,-48.12749173316733
3502309001,Jardim Júlia,10,8,18,13,8,21,19,19,12,13,6,15,8,-22.790594452242892,-48.12749173316733
3502309001,Jardim Califórnia,80,75,105,82,109,102,81,72,64,65,54,53,16,-22.790594452242892,-48.12749173316733
3502309001,Jardim Alvorada,193,203,209,188,234,223,203,188,183,181,155,168,50,-22.790594452242892,-48.12749173316733
3502309001,Vila Elizabeth,37,51,44,48,40,53,49,64,41,50,47,71,46,-22.790594452242892,-48.12749173316733
3502309001,Jardim Progresso,63,75,90,76,70,100,93,96,80,61,84,103,54,-22.790594452242892,-48.12749173316733
3502309001,Jardim Sanderson,24,30,26,37,28,32,25,38,34,41,25,29,13,-22.790594452242892,-48.12749173316733
3502309001,Parque Eldorado,105,88,116,154,238,253,214,160,133,93,76,86,23,-22.790594452242892,-48.12749173316733
3502309001,Jardim Canadá,37,37,29,38,49,45,37,28,20,16,7,9,0,-22.790594452242892,-48.12749173316733
3502309001,Centro,267,384,371,370,389,408,429,454,512,496,443,722,629,-22.790594452242892,-48.12749173316733
3502309001,Residencial San Conrado,26,19,17,18,28,45,46,32,44,22,26,36,9,-22.790594452242892,-48.12749173316733
3502309001,Jardim Estoril,30,27,26,41,54,72,45,28,24,29,22,26,7,-22.790594452242892,-48.12749173316733
3502309001,Estância Vila Verde,0,0,0,0,0,0,0,5,3,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Jardim do Bosque,85,69,91,100,109,107,110,85,73,40,24,35,14,-22.790594452242892,-48.12749173316733
3502309001,Residencial Parati II,59,75,113,183,233,141,99,63,53,29,23,21,4,-22.790594452242892,-48.12749173316733
3502309001,Residencial Doutor Pedro Paschoal,347,299,286,307,361,295,233,173,135,101,83,89,17,-22.790594452242892,-48.12749173316733
3502309001,Residencial Souza Lima,260,261,324,290,290,254,211,186,144,107,59,85,24,-22.790594452242892,-48.12749173316733
3502309001,Pioneiro,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.790594452242892,-48.12749173316733
3502309001,Vila Paulista,44,43,45,55,80,56,53,50,51,47,42,67,28,-22.790594452242892,-48.12749173316733
3502309001,Residencial São Carlos,168,230,233,239,216,221,159,122,108,54,44,48,11,-22.790594452242892,-48.12749173316733
3502309001,Residencial Hércules Pereira Hortal,51,54,59,66,113,105,111,103,68,44,16,25,12,-22.790594452242892,-48.12749173316733
3502309001,Caiubura,19,26,26,31,29,35,29,34,43,24,28,28,4,-22.790594452242892,-48.12749173316733
3502309001,São João,105,104,100,86,98,116,101,82,94,81,63,62,13,-22.790594452242892,-48.12749173316733
3502309001,Centro,611,618,610,619,704,752,709,593,632,530,507,557,214,-22.790594452242892,-48.12749173316733
3502309001,Jardim Vicente de Carvalho,626,588,554,548,560,501,488,380,301,241,155,122,44,-22.790594452242892,-48.12749173316733
3502309001,Albatróz,171,206,192,194,229,222,155,125,126,122,95,117,33,-22.790594452242892,-48.12749173316733
3502309001,Maitinga,195,246,255,279,311,325,267,251,198,222,178,199,65,-22.790594452242892,-48.12749173316733
3502309001,Rio da Praia,391,455,439,410,412,413,399,398,311,251,199,212,85,-22.790594452242892,-48.12749173316733
3502309001,Buriqui Costa Nativa,.,.,.,.,.,.,.,.,.,.,.,.,.,-22.790594452242892,-48.12749173316733
3502309001,Jardim Raphael,95,101,102,104,114,126,109,102,89,70,53,59,23,-22.790594452242892,-48.12749173316733
3502309001,Bairros Chácaras,956,1119,1033,1053,1056,1002,814,612,443,302,216,178,31,-22.790594452242892,-48.12749173316733
3502309001,Vista Linda,249,233,228,236,261,282,273,229,207,205,142,169,44,-22.790594452242892,-48.12749173316733
3502309001,Indaiá,415,480,466,486,450,435,350,342,294,297,203,250,61,-22.790594452242892,-48.12749173316733
3502309001,Riviera,31,43,54,62,108,128,125,85,74,46,34,67,9,-22.790594452242892,-48.12749173316733
3502309001,São Lourenço,39,19,32,47,46,44,60,41,40,29,33,36,10,-22.790594452242892,-48.12749173316733
3502309001,Guaratuba,0,0,0,0,3,0,0,0,3,5,4,3,3,-22.790594452242892,-48.12749173316733
3502309001,Costa do Sol,105,175,141,119,139,148,152,111,82,62,49,58,9,-22.790594452242892,-48.12749173316733
3502309001,Morada da Praia,95,97,91,106,94,129,112,92,104,76,83,71,17,-22.790594452242892,-48.12749173316733
3502309001,Boraceia,500,469,431,436,490,496,414,329,300,274,200,179,17,-22.790594452242892,-48.12749173316733
3502309001,Jardim Valparaíso,6,8,0,0,0,3,6,8,6,7,4,8,5,-22.790594452242892,-48.12749173316733
3502309001,AF,5,3,5,9,13,13,5,7,14,8,10,5,0,-22.790594452242892,-48.12749173316733
3502309001,Terras de Santa Cruz,326,369,313,273,324,342,261,227,166,117,110,109,34,-22.790594452242892,-48.12749173316733
3502309001,Jardim São Paulo,328,387,381,475,467,435,309,239,244,193,144,143,44,-22.790594452242892,-48.12749173316733
3502309001,AA,258,279,317,331,325,290,257,211,225,207,149,218,99,-22.790594452242892,-48.12749173316733
3502309001,AB,105,110,126,149,148,152,137,158,140,135,124,175,78,-22.790594452242892,-48.12749173316733
3502309001,Parque Residencial Esplanada,93,122,113,133,123,127,117,115,110,117,91,101,46,-22.790594452242892,-48.12749173316733
3502309001,AC,5,15,9,14,13,11,3,12,6,6,10,5,4,-22.790594452242892,-48.12749173316733
3502309001,AD,77,92,109,111,114,119,78,97,75,77,59,85,62,-22.790594452242892,-48.12749173316733
3502309001,AE,4,10,5,8,6,6,9,6,8,3,6,9,3,-22.790594452242892,-48.12749173316733
3502309001,Parque Nossa Senhora das Graças,206,184,191,181,185,204,153,152,138,115,102,125,54,-22.790594452242892,-48.12749173316733
3502309001,Colina Nova Boituva,22,33,18,28,33,38,53,38,32,40,36,34,15,-22.790594452242892,-48.12749173316733
3502309001,AG,6,0,3,3,4,9,4,0,6,3,3,3,0,-22.790594452242892,-48.12749173316733
3502309001,AH,120,178,276,295,345,277,167,131,109,97,78,90,34,-22.790594452242892,-48.12749173316733
3502309001,Jardim Santa Adélia,20,25,16,26,25,37,33,32,22,34,31,38,14,-22.790594452242892,-48.12749173316733
3502309001,Chácara dos Pinhais,14,11,10,14,18,14,15,13,22,20,22,25,9,-22.790594452242892,-48.12749173316733
3502309001,Green Ville,17,14,12,21,24,28,24,23,32,45,21,26,6,-22.790594452242892,-48.12749173316733
3502309001,Centro Empresarial Castello Branco,14,15,33,45,37,52,29,18,16,16,14,8,4,-22.790594452242892,-48.12749173316733
3502309001,Portal dos Pássaros,87,77,59,67,118,119,119,115,114,79,67,69,29,-22.790594452242892,-48.12749173316733
3502309001,Vivendas do Parque,50,29,20,35,58,104,88,50,34,29,38,55,16,-22.790594452242892,-48.12749173316733
3502309001,Residencial Flora Ville,25,41,20,11,28,64,58,42,34,38,30,39,13,-22.790594452242892,-48.12749173316733
3502309001,Jardim Flamboyant,17,14,8,16,25,29,18,15,29,32,27,36,14,-22.790594452242892,-48.12749173316733
3502309001,Parque Ecológico,.,.,.,.,.,.,.,.,.,.,.,.,.,-22.790594452242892,-48.12749173316733
3502309001,Residencial Vitória,36,27,28,54,69,68,55,39,42,37,19,40,12,-22.790594452242892,-48.12749173316733
3502309001,Residencial Del Lorenzi,188,210,205,195,226,246,236,185,147,122,99,115,55,-22.790594452242892,-48.12749173316733
3502309001,AJ,41,37,45,60,66,56,38,27,20,20,20,15,6,-22.790594452242892,-48.12749173316733
3502309001,Jardim Parque Ecológico,58,60,49,75,82,70,64,59,46,38,25,33,8,-22.790594452242892,-48.12749173316733
3502309001,AK,0,0,7,0,3,4,8,0,0,0,0,3,0,-22.790594452242892,-48.12749173316733
3502309001,Vila Nossa Senhora Aparecida,119,147,130,109,169,127,111,98,117,96,73,101,31,-22.790594452242892,-48.12749173316733
3502309001,Jardim das Palmeiras,77,81,88,79,84,94,80,83,69,67,64,82,16,-22.790594452242892,-48.12749173316733
3502309001,Jardim Egídio Labronici,41,71,78,77,83,77,79,77,93,89,74,105,73,-22.790594452242892,-48.12749173316733
3502309001,Jardim Oreana,24,44,40,48,65,77,49,56,47,50,52,73,29,-22.790594452242892,-48.12749173316733
3502309001,Jardim América,51,90,82,107,82,88,82,91,85,70,74,80,40,-22.790594452242892,-48.12749173316733
3502309001,AL,61,90,85,78,105,95,74,75,72,72,66,101,60,-22.790594452242892,-48.12749173316733
3502309001,AM,14,17,37,51,41,36,21,15,18,14,12,16,4,-22.790594452242892,-48.12749173316733
3502309001,AN,198,193,225,226,183,168,112,91,60,46,46,53,4,-22.790594452242892,-48.12749173316733
3502309001,Parque Novo Mundo,478,516,506,446,518,446,448,346,331,256,156,151,56,-22.790594452242892,-48.12749173316733
3502309001,AO,306,279,413,484,526,378,255,195,172,118,80,88,12,-22.790594452242892,-48.12749173316733
