0,1
1814678,"{'stop_name': 'R. Novo Oriente Do Piauí, 777', 'stop_lat': -23.493515, 'stop_lon': -46.502024, 'stop_location_type': 'Bus'}"
1814679,"{'stop_name': 'R. Juriti-piranga, 17', 'stop_lat': -23.499317, 'stop_lon': -46.529739, 'stop_location_type': 'Bus'}"
1814681,"{'stop_name': 'R. Piperales, 33', 'stop_lat': -23.500802, 'stop_lon': -46.509625, 'stop_location_type': 'Bus'}"
1814682,"{'stop_name': 'R. Aramandaia, 21', 'stop_lat': -23.49789, 'stop_lon': -46.530218, 'stop_location_type': 'Bus'}"
1814684,"{'stop_name': 'R. Guirá - Acangatara, 75', 'stop_lat': -23.498797, 'stop_lon': -46.528589, 'stop_location_type': 'Bus'}"
1814687,"{'stop_name': 'R. Antônia Teresa De Paula Matias, 499', 'stop_lat': -23.500192, 'stop_lon': -46.508813, 'stop_location_type': 'Bus'}"
1814688,"{'stop_name': 'Rod. Parque', 'stop_lat': -23.495707, 'stop_lon': -46.520433, 'stop_location_type': 'Bus'}"
1814689,"{'stop_name': 'Rod. Parque', 'stop_lat': -23.495163, 'stop_lon': -46.519282, 'stop_location_type': 'Bus'}"
1814690,"{'stop_name': 'Rod. Parque', 'stop_lat': -23.482829, 'stop_lon': -46.50386, 'stop_location_type': 'Bus'}"
1814691,"{'stop_name': ""R. Olho D'água Do Borges, 184"", 'stop_lat': -23.496778, 'stop_lon': -46.506756, 'stop_location_type': 'Bus'}"
1814692,"{'stop_name': ""R. Olho D'água Do Borges, 200"", 'stop_lat': -23.496413, 'stop_lon': -46.50697, 'stop_location_type': 'Bus'}"
1814693,"{'stop_name': 'R. Mateus Lourenço De Carvalho, 118', 'stop_lat': -23.511047, 'stop_lon': -46.514611, 'stop_location_type': 'Bus'}"
1814694,"{'stop_name': 'R. Júlio Marcelino De Farias, 82', 'stop_lat': -23.510093, 'stop_lon': -46.534202, 'stop_location_type': 'Bus'}"
1814696,"{'stop_name': 'R. Júlio Marcelino De Farias, 334', 'stop_lat': -23.509048, 'stop_lon': -46.533347, 'stop_location_type': 'Bus'}"
1814697,"{'stop_name': 'R. Júlio Marcelino De Farias, 341', 'stop_lat': -23.508975, 'stop_lon': -46.533463, 'stop_location_type': 'Bus'}"
1814699,"{'stop_name': 'R. Dr. Assis Ribeiro, 3490', 'stop_lat': -23.498752, 'stop_lon': -46.520516, 'stop_location_type': 'Bus'}"
1814701,"{'stop_name': 'R. Londres, 367', 'stop_lat': -23.511372, 'stop_lon': -46.536326, 'stop_location_type': 'Bus'}"
1814702,"{'stop_name': 'R. Londres, 216', 'stop_lat': -23.512152, 'stop_lon': -46.53671, 'stop_location_type': 'Bus'}"
1814704,"{'stop_name': 'R. Roiz Barros, 256', 'stop_lat': -23.502479, 'stop_lon': -46.52718, 'stop_location_type': 'Bus'}"
1814705,"{'stop_name': 'R. Novo Oriente Do Piauí', 'stop_lat': -23.493036, 'stop_lon': -46.499188, 'stop_location_type': 'Bus'}"
1814706,"{'stop_name': 'R. S. José Do Belmonte, 411', 'stop_lat': -23.494609, 'stop_lon': -46.501556, 'stop_location_type': 'Bus'}"
1814707,"{'stop_name': 'R. S. José Do Belmonte, 411', 'stop_lat': -23.494547, 'stop_lon': -46.501473, 'stop_location_type': 'Bus'}"
1814710,"{'stop_name': 'R. Dr. Assis Ribeiro, 2160', 'stop_lat': -23.501205, 'stop_lon': -46.532837, 'stop_location_type': 'Bus'}"
1814711,"{'stop_name': 'Eng. Goulart', 'stop_lat': -23.498099, 'stop_lon': -46.51992, 'stop_location_type': 'Rail'}"
1814712,"{'stop_name': 'Guarulhos Cecap', 'stop_lat': -23.44808, 'stop_lon': -46.493539, 'stop_location_type': 'Rail'}"
1814713,"{'stop_name': 'Aeroporto Guarulhos', 'stop_lat': -23.433667, 'stop_lon': -46.493732, 'stop_location_type': 'Rail'}"
1814714,"{'stop_name': 'R. Da Calenda, 45', 'stop_lat': -23.493017, 'stop_lon': -46.498713, 'stop_location_type': 'Bus'}"
1814715,"{'stop_name': 'Av. Maracanã-guaçu, 218', 'stop_lat': -23.497401, 'stop_lon': -46.529591, 'stop_location_type': 'Bus'}"
1814716,"{'stop_name': 'R. Gazali, 31', 'stop_lat': -23.497801, 'stop_lon': -46.531443, 'stop_location_type': 'Bus'}"
1814717,"{'stop_name': 'Av. Dr. Salomão De Vasconcelos, 494', 'stop_lat': -23.502273, 'stop_lon': -46.524618, 'stop_location_type': 'Bus'}"
1814718,"{'stop_name': 'R. Dr. Augusto Simões Lopes, 331', 'stop_lat': -23.49857, 'stop_lon': -46.515096, 'stop_location_type': 'Bus'}"
1814719,"{'stop_name': 'R. Dr. Augusto Simões Lopes, 364', 'stop_lat': -23.498542, 'stop_lon': -46.514557, 'stop_location_type': 'Bus'}"
1814720,"{'stop_name': 'Av. Cangaiba, 3722', 'stop_lat': -23.505358, 'stop_lon': -46.521135, 'stop_location_type': 'Bus'}"
1814722,"{'stop_name': 'R. Crubixá, 74', 'stop_lat': -23.513115, 'stop_lon': -46.521519, 'stop_location_type': 'Bus'}"
1814723,"{'stop_name': 'R. Faustino Paganini, 196', 'stop_lat': -23.507966, 'stop_lon': -46.532439, 'stop_location_type': 'Bus'}"
1814725,"{'stop_name': 'Ct. Joaquim Grava - C/B', 'stop_lat': -23.489262, 'stop_lon': -46.508332, 'stop_location_type': 'Bus'}"
1814726,"{'stop_name': 'Ct. Joaquim Grava - B/C', 'stop_lat': -23.48925, 'stop_lon': -46.50842, 'stop_location_type': 'Bus'}"
1814727,"{'stop_name': 'Ct. Portuguesa - B/C', 'stop_lat': -23.493525, 'stop_lon': -46.514782, 'stop_location_type': 'Bus'}"
1814728,"{'stop_name': 'R. Bujaru, 116', 'stop_lat': -23.496386, 'stop_lon': -46.503595, 'stop_location_type': 'Bus'}"
1814729,"{'stop_name': 'Pça. Félix', 'stop_lat': -23.498214, 'stop_lon': -46.502455, 'stop_location_type': 'Bus'}"
1814730,"{'stop_name': 'R. Guirá - Acangatara, 149', 'stop_lat': -23.498553, 'stop_lon': -46.527698, 'stop_location_type': 'Bus'}"
1814732,"{'stop_name': 'R. Guirá - Acangatara, 298', 'stop_lat': -23.49906, 'stop_lon': -46.526863, 'stop_location_type': 'Bus'}"
1814733,"{'stop_name': 'R. Guirá - Acangatara, 298', 'stop_lat': -23.499013, 'stop_lon': -46.526769, 'stop_location_type': 'Bus'}"
1814734,"{'stop_name': 'R. Arlindo Bettio, 14', 'stop_lat': -23.483543, 'stop_lon': -46.497168, 'stop_location_type': 'Bus'}"
1814735,"{'stop_name': 'R. Arlindo Bettio, 14', 'stop_lat': -23.483543, 'stop_lon': -46.497048, 'stop_location_type': 'Bus'}"
1814736,"{'stop_name': 'R. Jardim Das Margaridas, 4', 'stop_lat': -23.51032, 'stop_lon': -46.512712, 'stop_location_type': 'Bus'}"
1814737,"{'stop_name': 'R. Jardim Das Margaridas, 39', 'stop_lat': -23.51016, 'stop_lon': -46.512896, 'stop_location_type': 'Bus'}"
1814738,"{'stop_name': 'R. Jardim Das Margaridas, 277', 'stop_lat': -23.508013, 'stop_lon': -46.513177, 'stop_location_type': 'Bus'}"
1814739,"{'stop_name': 'R. Jardim Das Margaridas, 608', 'stop_lat': -23.505047, 'stop_lon': -46.513375, 'stop_location_type': 'Bus'}"
1814741,"{'stop_name': 'R. Miguel Garcia, 58', 'stop_lat': -23.50546, 'stop_lon': -46.529379, 'stop_location_type': 'Bus'}"
1814742,"{'stop_name': 'Av. Tarumã, 112', 'stop_lat': -23.508602, 'stop_lon': -46.527023, 'stop_location_type': 'Bus'}"
1814743,"{'stop_name': 'Av. Tarumã, 350', 'stop_lat': -23.510495, 'stop_lon': -46.527123, 'stop_location_type': 'Bus'}"
1814744,"{'stop_name': 'R. Londres, 612', 'stop_lat': -23.509674, 'stop_lon': -46.534945, 'stop_location_type': 'Bus'}"
1814745,"{'stop_name': 'R. Francisco Damante, 46', 'stop_lat': -23.509434, 'stop_lon': -46.534533, 'stop_location_type': 'Bus'}"
1814746,"{'stop_name': 'R. Dr. Assis Ribeiro, 2352', 'stop_lat': -23.500357, 'stop_lon': -46.53108, 'stop_location_type': 'Bus'}"
1900836,"{'stop_name': 'Av. Ellis Maas, 123', 'stop_lat': -23.66159, 'stop_lon': -46.7688, 'stop_location_type': 'Bus'}"
1900851,"{'stop_name': 'R. Paulino Vital De Morais, 563', 'stop_lat': -23.663132, 'stop_lon': -46.76271, 'stop_location_type': 'Bus'}"
1900852,"{'stop_name': 'R. Dr. Benedito Matarazzo, 251', 'stop_lat': -23.663782, 'stop_lon': -46.763467, 'stop_location_type': 'Bus'}"
1900858,"{'stop_name': 'R. Gaspar Dos Reis, 1', 'stop_lat': -23.669078, 'stop_lon': -46.765093, 'stop_location_type': 'Bus'}"
1900868,"{'stop_name': 'R. Atos Tomás Ferraciu, 77', 'stop_lat': -23.670137, 'stop_lon': -46.772313, 'stop_location_type': 'Bus'}"
1900875,"{'stop_name': 'R. Dos Mutirantes, 208', 'stop_lat': -23.67014, 'stop_lon': -46.778519, 'stop_location_type': 'Bus'}"
1900963,"{'stop_name': 'R. Túlio Mugnaini, 66', 'stop_lat': -23.658986, 'stop_lon': -46.7672, 'stop_location_type': 'Bus'}"
1901983,"{'stop_name': 'R. Luar Do Sertão, 1960', 'stop_lat': -23.689789, 'stop_lon': -46.799368, 'stop_location_type': 'Bus'}"
1903415,"{'stop_name': 'R. Garcia De Toledo, 43', 'stop_lat': -23.681587, 'stop_lon': -46.784947, 'stop_location_type': 'Bus'}"
1903425,"{'stop_name': 'R. Da Costa Nova Do Prado, 452', 'stop_lat': -23.672391, 'stop_lon': -46.782452, 'stop_location_type': 'Bus'}"
1903430,"{'stop_name': 'Estr. De Itapecerica, 5859', 'stop_lat': -23.665935, 'stop_lon': -46.78308, 'stop_location_type': 'Bus'}"
1903464,"{'stop_name': 'Estr. De Itapecerica, 11500', 'stop_lat': -23.685302, 'stop_lon': -46.800418, 'stop_location_type': 'Bus'}"
1903468,"{'stop_name': 'Estr. De Itapecerica, 8742', 'stop_lat': -23.680535, 'stop_lon': -46.79628, 'stop_location_type': 'Bus'}"
1903488,"{'stop_name': 'R. Said Kalaf, 874', 'stop_lat': -23.670421, 'stop_lon': -46.792359, 'stop_location_type': 'Bus'}"
1903490,"{'stop_name': 'R. Carlos Blum, 42', 'stop_lat': -23.668726, 'stop_lon': -46.793902, 'stop_location_type': 'Bus'}"
1903491,"{'stop_name': 'R. Raul De Azevedo, 6', 'stop_lat': -23.667203, 'stop_lon': -46.791955, 'stop_location_type': 'Bus'}"
1903507,"{'stop_name': 'Av. D. Rodrigo Sanches, 573', 'stop_lat': -23.661333, 'stop_lon': -46.78487, 'stop_location_type': 'Bus'}"
1903697,"{'stop_name': 'R. Luar Do Sertão, 1123', 'stop_lat': -23.694157, 'stop_lon': -46.795065, 'stop_location_type': 'Bus'}"
1903698,"{'stop_name': 'R. Luar Do Sertão, 866', 'stop_lat': -23.692161, 'stop_lon': -46.795374, 'stop_location_type': 'Bus'}"
1903702,"{'stop_name': 'R. Luar Do Sertão, 1706', 'stop_lat': -23.69167, 'stop_lon': -46.798149, 'stop_location_type': 'Bus'}"
1903703,"{'stop_name': 'R. Luar Do Sertão, 1931', 'stop_lat': -23.689935, 'stop_lon': -46.799164, 'stop_location_type': 'Bus'}"
1903710,"{'stop_name': 'R. Luar Do Sertão, 264', 'stop_lat': -23.688231, 'stop_lon': -46.792676, 'stop_location_type': 'Bus'}"
1903722,"{'stop_name': 'R. Domingos Peixoto Da Silva, 245', 'stop_lat': -23.662227, 'stop_lon': -46.776624, 'stop_location_type': 'Bus'}"
1903729,"{'stop_name': 'R. Alfredo Lorenz, 630', 'stop_lat': -23.658381, 'stop_lon': -46.782326, 'stop_location_type': 'Bus'}"
1903735,"{'stop_name': 'R. Feitiço Da Vila, 51', 'stop_lat': -23.685601, 'stop_lon': -46.800028, 'stop_location_type': 'Bus'}"
1903747,"{'stop_name': 'Estr. De Itapecerica, 4730', 'stop_lat': -23.659665, 'stop_lon': -46.773938, 'stop_location_type': 'Bus'}"
1903755,"{'stop_name': 'R. Integrada, 25', 'stop_lat': -23.666794, 'stop_lon': -46.774313, 'stop_location_type': 'Bus'}"
1903757,"{'stop_name': 'R. Integrada, 184', 'stop_lat': -23.665653, 'stop_lon': -46.776158, 'stop_location_type': 'Bus'}"
1903764,"{'stop_name': 'R. Antônio Forlenza, 370', 'stop_lat': -23.67337, 'stop_lon': -46.793551, 'stop_location_type': 'Bus'}"
1903768,"{'stop_name': 'R. Integrada, 240', 'stop_lat': -23.665336, 'stop_lon': -46.776994, 'stop_location_type': 'Bus'}"
1903786,"{'stop_name': 'R. Luar Do Sertão, 2192', 'stop_lat': -23.687631, 'stop_lon': -46.800897, 'stop_location_type': 'Bus'}"
1903787,"{'stop_name': 'R. Luar Do Sertão, 622', 'stop_lat': -23.690223, 'stop_lon': -46.795393, 'stop_location_type': 'Bus'}"
1903844,"{'stop_name': 'R. Ricardo Nascimento, 93', 'stop_lat': -23.675465, 'stop_lon': -46.772756, 'stop_location_type': 'Bus'}"
1903849,"{'stop_name': 'R. Mercedes Tesser Pochini, 140', 'stop_lat': -23.675996, 'stop_lon': -46.770585, 'stop_location_type': 'Bus'}"
1903852,"{'stop_name': 'Estr. De Itapecerica, 2945', 'stop_lat': -23.653665, 'stop_lon': -46.759388, 'stop_location_type': 'Bus'}"
1903853,"{'stop_name': 'Estr. De Itapecerica, 2976', 'stop_lat': -23.653652, 'stop_lon': -46.75976, 'stop_location_type': 'Bus'}"
1903881,"{'stop_name': 'Av. Ellis Maas, 679', 'stop_lat': -23.666196, 'stop_lon': -46.771211, 'stop_location_type': 'Bus'}"
1903883,"{'stop_name': ""Av. Com. Sant'anna, 524"", 'stop_lat': -23.671335, 'stop_lon': -46.773048, 'stop_location_type': 'Bus'}"
1903886,"{'stop_name': 'R. Povoa De Varzim, 387', 'stop_lat': -23.651981, 'stop_lon': -46.789433, 'stop_location_type': 'Bus'}"
1903888,"{'stop_name': 'R. Abílio Cesar, 1014', 'stop_lat': -23.686511, 'stop_lon': -46.780254, 'stop_location_type': 'Bus'}"
1903890,"{'stop_name': 'Av. Prof. Dr. Telêmaco H. M. Van Langendonck, 20', 'stop_lat': -23.660914, 'stop_lon': -46.769447, 'stop_location_type': 'Bus'}"
1903891,"{'stop_name': 'Av. Prof. Dr. Telêmaco H. M. Van Langendonck', 'stop_lat': -23.661057, 'stop_lon': -46.769525, 'stop_location_type': 'Bus'}"
1903893,"{'stop_name': 'Pça. Dr. Teodorico Almeida Bessa', 'stop_lat': -23.673657, 'stop_lon': -46.791078, 'stop_location_type': 'Bus'}"
1903894,"{'stop_name': 'R. Mercedes Tesser Pochini, 51', 'stop_lat': -23.673899, 'stop_lon': -46.768041, 'stop_location_type': 'Bus'}"
1903905,"{'stop_name': 'R. Nogueira Do Cravo, 18', 'stop_lat': -23.691825, 'stop_lon': -46.792339, 'stop_location_type': 'Bus'}"
1903906,"{'stop_name': 'R. Nogueira Do Cravo, 15', 'stop_lat': -23.692261, 'stop_lon': -46.792531, 'stop_location_type': 'Bus'}"
1903907,"{'stop_name': 'R. Ilha Maiorca, 1059', 'stop_lat': -23.690682, 'stop_lon': -46.792302, 'stop_location_type': 'Bus'}"
1903908,"{'stop_name': 'R. Ilha Maiorca, 1059', 'stop_lat': -23.690598, 'stop_lon': -46.792403, 'stop_location_type': 'Bus'}"
1903909,"{'stop_name': 'R. Ilha Maiorca, 90', 'stop_lat': -23.690477, 'stop_lon': -46.793643, 'stop_location_type': 'Bus'}"
1903910,"{'stop_name': 'R. Ilha Maiorca, 90', 'stop_lat': -23.69056, 'stop_lon': -46.793441, 'stop_location_type': 'Bus'}"
1903911,"{'stop_name': 'R. Cortegaça, 420', 'stop_lat': -23.688745, 'stop_lon': -46.791814, 'stop_location_type': 'Bus'}"
1903912,"{'stop_name': 'R. Cortegaça, 307', 'stop_lat': -23.688847, 'stop_lon': -46.792096, 'stop_location_type': 'Bus'}"
1903914,"{'stop_name': 'R. Feitiço Da Vila, 765', 'stop_lat': -23.686909, 'stop_lon': -46.799292, 'stop_location_type': 'Bus'}"
1903915,"{'stop_name': 'R. Da Safra, 180', 'stop_lat': -23.671725, 'stop_lon': -46.786592, 'stop_location_type': 'Bus'}"
1903916,"{'stop_name': 'R. Sebastião Advíncola Da Cunha, 115', 'stop_lat': -23.652128, 'stop_lon': -46.784587, 'stop_location_type': 'Bus'}"
1903919,"{'stop_name': 'R. Abílio Cesar, 516', 'stop_lat': -23.68307, 'stop_lon': -46.77841, 'stop_location_type': 'Bus'}"
1903920,"{'stop_name': 'R. Abílio Cesar, 1042', 'stop_lat': -23.683019, 'stop_lon': -46.778232, 'stop_location_type': 'Bus'}"
1903922,"{'stop_name': 'R. Abílio Cesar, 768', 'stop_lat': -23.684527, 'stop_lon': -46.779094, 'stop_location_type': 'Bus'}"
1903924,"{'stop_name': 'Parada Das Belezas C/B', 'stop_lat': -23.642497, 'stop_lon': -46.738745, 'stop_location_type': 'Bus'}"
1903925,"{'stop_name': 'R. Gingadinho, 18', 'stop_lat': -23.678361, 'stop_lon': -46.793778, 'stop_location_type': 'Bus'}"
1903926,"{'stop_name': 'R. Gingadinho, 34', 'stop_lat': -23.680401, 'stop_lon': -46.795513, 'stop_location_type': 'Bus'}"
1903927,"{'stop_name': 'R. Gingadinho, 610', 'stop_lat': -23.680445, 'stop_lon': -46.793767, 'stop_location_type': 'Bus'}"
1903928,"{'stop_name': 'R. Tajal', 'stop_lat': -23.679785, 'stop_lon': -46.792496, 'stop_location_type': 'Bus'}"
1903929,"{'stop_name': 'R. Aviadora Anésia Pinheiro Machado, 197', 'stop_lat': -23.679066, 'stop_lon': -46.791797, 'stop_location_type': 'Bus'}"
1903930,"{'stop_name': 'Av. D. Rodrigo Sanches, 234', 'stop_lat': -23.661632, 'stop_lon': -46.781757, 'stop_location_type': 'Bus'}"
1903931,"{'stop_name': 'R. Simão Alves De Almeida, 299', 'stop_lat': -23.672649, 'stop_lon': -46.768408, 'stop_location_type': 'Bus'}"
1903932,"{'stop_name': 'R. Simão Alves De Almeida, 294', 'stop_lat': -23.672549, 'stop_lon': -46.768223, 'stop_location_type': 'Bus'}"
1903935,"{'stop_name': 'R. Mercedes Tesser Pochini, 97', 'stop_lat': -23.675926, 'stop_lon': -46.770125, 'stop_location_type': 'Bus'}"
1903936,"{'stop_name': 'R. Mercedes Tesser Pochini, 14', 'stop_lat': -23.673461, 'stop_lon': -46.767914, 'stop_location_type': 'Bus'}"
1903937,"{'stop_name': 'R. Benedito Calixto De Jesus, 79', 'stop_lat': -23.671313, 'stop_lon': -46.765623, 'stop_location_type': 'Bus'}"
1903938,"{'stop_name': 'R. Benedito Calixto De Jesus, 153', 'stop_lat': -23.671499, 'stop_lon': -46.76549, 'stop_location_type': 'Bus'}"
1903939,"{'stop_name': 'R. Pietro Longhi, 230', 'stop_lat': -23.672096, 'stop_lon': -46.764401, 'stop_location_type': 'Bus'}"
1903940,"{'stop_name': 'Av. Wilhelm Friedrich Ladwig, 817', 'stop_lat': -23.674464, 'stop_lon': -46.766238, 'stop_location_type': 'Bus'}"
1903941,"{'stop_name': 'R. Osny Duarte Pereira', 'stop_lat': -23.681168, 'stop_lon': -46.790842, 'stop_location_type': 'Bus'}"
1903942,"{'stop_name': 'R. Aviadora Anésia Pinheiro Machado', 'stop_lat': -23.680107, 'stop_lon': -46.791414, 'stop_location_type': 'Bus'}"
1903943,"{'stop_name': 'R. Valter Airosa Flaquer, 279', 'stop_lat': -23.676025, 'stop_lon': -46.792002, 'stop_location_type': 'Bus'}"
1903944,"{'stop_name': 'R. Valter Airosa Flaquer, 279', 'stop_lat': -23.676054, 'stop_lon': -46.791691, 'stop_location_type': 'Bus'}"
1903946,"{'stop_name': 'Av. Cantos Do Amanhecer', 'stop_lat': -23.649847, 'stop_lon': -46.785352, 'stop_location_type': 'Bus'}"
1903947,"{'stop_name': 'Av. Sabin, 151', 'stop_lat': -23.657412, 'stop_lon': -46.768568, 'stop_location_type': 'Bus'}"
1903948,"{'stop_name': 'Av. Sabin, 176', 'stop_lat': -23.657255, 'stop_lon': -46.768671, 'stop_location_type': 'Bus'}"
1903949,"{'stop_name': 'Av. Sabin, 415', 'stop_lat': -23.655525, 'stop_lon': -46.769515, 'stop_location_type': 'Bus'}"
1903950,"{'stop_name': 'Av. Sabin, 348', 'stop_lat': -23.655784, 'stop_lon': -46.769368, 'stop_location_type': 'Bus'}"
1903951,"{'stop_name': 'Estr. Pirajussara-valo Velho, 609', 'stop_lat': -23.647834, 'stop_lon': -46.788027, 'stop_location_type': 'Bus'}"
1903952,"{'stop_name': 'R. Miguel Lopes, 119', 'stop_lat': -23.669157, 'stop_lon': -46.765285, 'stop_location_type': 'Bus'}"
1903953,"{'stop_name': 'R. Profa. Eunice Bechara De Oliveira, 1030', 'stop_lat': -23.667121, 'stop_lon': -46.774085, 'stop_location_type': 'Bus'}"
1903954,"{'stop_name': 'R. Profa. Eunice Bechara De Oliveira, 1030', 'stop_lat': -23.667136, 'stop_lon': -46.774257, 'stop_location_type': 'Bus'}"
1903955,"{'stop_name': 'R. Abílio Cesar, 1246', 'stop_lat': -23.688296, 'stop_lon': -46.781074, 'stop_location_type': 'Bus'}"
1903956,"{'stop_name': 'Av. Moenda Velha, 39', 'stop_lat': -23.683696, 'stop_lon': -46.790708, 'stop_location_type': 'Bus'}"
1903957,"{'stop_name': 'R. Francisco De Almeida, 200', 'stop_lat': -23.666451, 'stop_lon': -46.76217, 'stop_location_type': 'Bus'}"
1903958,"{'stop_name': 'R. Antônio Ribeiro Pina, 225', 'stop_lat': -23.666272, 'stop_lon': -46.762112, 'stop_location_type': 'Bus'}"
1903959,"{'stop_name': 'R. Agnus Dei, 11', 'stop_lat': -23.681321, 'stop_lon': -46.783163, 'stop_location_type': 'Bus'}"
1903960,"{'stop_name': 'R. Povoa De Varzim, 213', 'stop_lat': -23.650461, 'stop_lon': -46.791449, 'stop_location_type': 'Bus'}"
1903961,"{'stop_name': 'R. Domingos Peixoto Da Silva, 508', 'stop_lat': -23.664698, 'stop_lon': -46.777072, 'stop_location_type': 'Bus'}"
1903962,"{'stop_name': 'R. Luar Do Sertão, 2324', 'stop_lat': -23.687027, 'stop_lon': -46.801203, 'stop_location_type': 'Bus'}"
1903963,"{'stop_name': 'Av. Alto De Vila Pirajussara, 113', 'stop_lat': -23.651705, 'stop_lon': -46.779028, 'stop_location_type': 'Bus'}"
1903964,"{'stop_name': 'R. Atos Tomás Ferraciu, 60', 'stop_lat': -23.670253, 'stop_lon': -46.772286, 'stop_location_type': 'Bus'}"
1903967,"{'stop_name': ""Av. Com. Sant'anna, 1579"", 'stop_lat': -23.679184, 'stop_lon': -46.770573, 'stop_location_type': 'Bus'}"
1903968,"{'stop_name': 'R. Povoa De Varzim, 93', 'stop_lat': -23.650344, 'stop_lon': -46.79139, 'stop_location_type': 'Bus'}"
1903969,"{'stop_name': 'R. João Robalo, 882', 'stop_lat': -23.684401, 'stop_lon': -46.781804, 'stop_location_type': 'Bus'}"
1903970,"{'stop_name': 'R. João Robalo, 422', 'stop_lat': -23.681693, 'stop_lon': -46.781222, 'stop_location_type': 'Bus'}"
1903971,"{'stop_name': ""Av. Com. Sant'anna, 166"", 'stop_lat': -23.668558, 'stop_lon': -46.773174, 'stop_location_type': 'Bus'}"
1903972,"{'stop_name': 'R. Agostinho De Paiva, 336', 'stop_lat': -23.651934, 'stop_lon': -46.791064, 'stop_location_type': 'Bus'}"
1903973,"{'stop_name': 'R. Falkemberg, 350', 'stop_lat': -23.675131, 'stop_lon': -46.784225, 'stop_location_type': 'Bus'}"
1903974,"{'stop_name': 'Av. Agostinho Rubin, 301', 'stop_lat': -23.658223, 'stop_lon': -46.76036, 'stop_location_type': 'Bus'}"
1903975,"{'stop_name': 'Av. Cantos Do Amanhecer, 283', 'stop_lat': -23.649212, 'stop_lon': -46.786707, 'stop_location_type': 'Bus'}"
1903976,"{'stop_name': 'R. João Robalo, 869', 'stop_lat': -23.685174, 'stop_lon': -46.782856, 'stop_location_type': 'Bus'}"
1903979,"{'stop_name': 'R. João Da Cruz E Sousa, 503', 'stop_lat': -23.657894, 'stop_lon': -46.789816, 'stop_location_type': 'Bus'}"
1903980,"{'stop_name': 'R. João Da Cruz E Sousa, 437', 'stop_lat': -23.658169, 'stop_lon': -46.789567, 'stop_location_type': 'Bus'}"
1903981,"{'stop_name': 'R. Manoel Porto, 1659', 'stop_lat': -23.658082, 'stop_lon': -46.78975, 'stop_location_type': 'Bus'}"
1903982,"{'stop_name': 'Parada Capão Redondo III', 'stop_lat': -23.658699, 'stop_lon': -46.765702, 'stop_location_type': 'Bus'}"
1903983,"{'stop_name': 'R. Anália Dolácio Albino, 310', 'stop_lat': -23.661757, 'stop_lon': -46.762216, 'stop_location_type': 'Bus'}"
1903984,"{'stop_name': 'R. Anália Dolácio Albino, 310', 'stop_lat': -23.661919, 'stop_lon': -46.762331, 'stop_location_type': 'Bus'}"
1903985,"{'stop_name': 'Terminal Capelinha - Plat. 1, 1', 'stop_lat': -23.653826, 'stop_lon': -46.762466, 'stop_location_type': 'Bus'}"
1903986,"{'stop_name': 'Terminal Capelinha - Plat. 3, 1', 'stop_lat': -23.654512, 'stop_lon': -46.762268, 'stop_location_type': 'Bus'}"
1903987,"{'stop_name': 'Terminal Capelinha - Plat. 5, 1', 'stop_lat': -23.654555, 'stop_lon': -46.763113, 'stop_location_type': 'Bus'}"
1903988,"{'stop_name': 'Terminal Capelinha - Plat. 5, 1', 'stop_lat': -23.654756, 'stop_lon': -46.762849, 'stop_location_type': 'Bus'}"
1903989,"{'stop_name': 'Terminal Capelinha - Plat. 5, 1', 'stop_lat': -23.654977, 'stop_lon': -46.762546, 'stop_location_type': 'Bus'}"
1903990,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.655161, 'stop_lon': -46.762576, 'stop_location_type': 'Bus'}"
1903991,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.655102, 'stop_lon': -46.76264, 'stop_location_type': 'Bus'}"
1903992,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.655036, 'stop_lon': -46.76272, 'stop_location_type': 'Bus'}"
1903993,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.654974, 'stop_lon': -46.762815, 'stop_location_type': 'Bus'}"
1903994,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.6549, 'stop_lon': -46.762903, 'stop_location_type': 'Bus'}"
1903995,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.65481, 'stop_lon': -46.763015, 'stop_location_type': 'Bus'}"
1903996,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.654732, 'stop_lon': -46.763113, 'stop_location_type': 'Bus'}"
1903997,"{'stop_name': 'Terminal Capelinha - Desemb. Plat 6, 1', 'stop_lat': -23.654598, 'stop_lon': -46.76329, 'stop_location_type': 'Bus'}"
1903998,"{'stop_name': 'Av. Antônio José Bentes, 627', 'stop_lat': -23.665194, 'stop_lon': -46.789234, 'stop_location_type': 'Bus'}"
1903999,"{'stop_name': 'R. Henrique Sam Mindlin, 1857', 'stop_lat': -23.680056, 'stop_lon': -46.782305, 'stop_location_type': 'Bus'}"
1904000,"{'stop_name': 'R. Atos Tomás Ferraciu, 330', 'stop_lat': -23.671007, 'stop_lon': -46.769899, 'stop_location_type': 'Bus'}"
